event_id,timestamp,chain_id,scenario,stage,source,identity,asset,action,location,device_trust,mfa_strength,token_age_minutes,privilege_level,data_volume_mb,tool_risk,is_attack,mitre_technique,agentic_risk
evt-920c594267a7,2026-06-12T12:09:00Z,info-08,infostealer_cloud_pivot,Initial Access,Identity,user-026,workforce-sso,session_cookie_replayed,VN,0.258,1,124,2,0.223,0.299,1,T1539,—
evt-fda84143a9a6,2026-06-12T12:16:00Z,info-08,infostealer_cloud_pivot,Discovery,GitHub,user-026,engineering-repo,enumerate_ci_secrets,VN,0.197,1,143,2,14.676,0.402,1,T1552,—
evt-9a3ab3dd1715,2026-06-12T12:24:00Z,info-08,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-026,iam-control-plane,create_admin_role,VN,0.148,1,172,5,1.139,0.669,1,T1098,ASI03
evt-0ffa7c927627,2026-06-12T12:30:00Z,info-08,infostealer_cloud_pivot,Lateral Movement,Cloud,user-026,oidc-trust,assume_oidc_deployment_role,VN,0.226,1,158,4,2.022,0.51,1,T1550,ASI03
evt-b9096769fccc,2026-06-12T12:45:00Z,info-08,infostealer_cloud_pivot,Exfiltration,Cloud,user-026,customer-data,export_customer_dataset,VN,0.127,1,191,5,464.865,0.659,1,T1530,ASI03
evt-ad9cbb17be5c,2026-06-12T16:00:00Z,prom-08,prompt_injection_tool_abuse,Initial Access,AI Agent,user-027,retrieval-pipeline,retrieve_untrusted_document,IN,0.695,2,19,1,0.422,0.603,1,T1204,ASI01
evt-f36aa2c130a4,2026-06-12T16:10:00Z,prom-08,prompt_injection_tool_abuse,Execution,AI Agent,user-027,tool-gateway,invoke_unapproved_secret_tool,IN,0.735,2,20,2,0.201,0.88,1,T1059,ASI02
evt-21b075deff94,2026-06-12T16:12:00Z,prom-08,prompt_injection_tool_abuse,Credential Access,AI Agent,user-027,secret-manager,list_service_credentials,IN,0.75,2,31,3,0.276,0.91,1,T1552,ASI03
evt-8bd588ee3a7d,2026-06-12T16:27:00Z,prom-08,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-027,iam-control-plane,agent_chain_admin_role,IN,0.731,2,31,5,0.179,0.978,1,T1098,ASI02
evt-fdc17b105d3a,2026-06-12T16:32:00Z,prom-08,prompt_injection_tool_abuse,Collection,AI Agent,user-027,customer-data,agent_bulk_export,IN,0.753,2,38,5,173.239,0.973,1,T1213,ASI02
evt-18abfd2b49f4,2026-06-12T16:45:00Z,prom-08,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-027,external-api,agent_send_external,IN,0.669,2,47,5,345.857,0.99,1,T1567,ASI05
evt-b211678f1cc8,2026-06-13T08:00:00Z,devi-09,device_code_phishing,Initial Access,Identity,user-028,workforce-sso,device_code_requested,VN,0.25,0,49,1,0.094,0.088,1,T1566,—
evt-610954a3b146,2026-06-13T08:08:00Z,devi-09,device_code_phishing,Credential Access,Identity,user-028,workforce-sso,device_code_token_replayed,VN,0.128,0,91,1,0.105,0.141,1,T1528,—
evt-8fef7b01a45d,2026-06-13T08:14:00Z,devi-09,device_code_phishing,Discovery,SaaS,user-028,mailbox,enumerate_mailbox_rules,VN,0.173,0,105,2,8.409,0.182,1,T1087,—
evt-689cd71d63cc,2026-06-13T08:30:00Z,devi-09,device_code_phishing,Privilege Escalation,Cloud,user-028,iam-control-plane,add_privileged_oauth_scope,VN,0.159,0,129,4,1.11,0.343,1,T1098,ASI03
evt-a755cba9bb3e,2026-06-13T08:40:00Z,devi-09,device_code_phishing,Collection,SaaS,user-028,document-store,bulk_document_download,VN,0.18,0,155,4,134.223,0.333,1,T1213,ASI03
evt-111229e33b76,2026-06-13T08:50:00Z,devi-09,device_code_phishing,Exfiltration,Cloud,user-028,external-storage,exfiltrate_archive,VN,0.127,0,173,4,294.214,0.519,1,T1567,ASI03
evt-2d33f704f385,2026-06-13T12:00:00Z,info-09,infostealer_cloud_pivot,Credential Access,Endpoint,user-029,developer-laptop,browser_credential_store_read,VN,0.139,1,42,1,0.215,0.263,1,T1555,—
evt-2e5f98e90b9c,2026-06-13T12:06:00Z,info-09,infostealer_cloud_pivot,Initial Access,Identity,user-029,workforce-sso,session_cookie_replayed,VN,0.117,1,124,2,0.178,0.314,1,T1539,—
evt-1f13e5e8e570,2026-06-13T12:16:00Z,info-09,infostealer_cloud_pivot,Discovery,GitHub,user-029,engineering-repo,enumerate_ci_secrets,VN,0.244,1,136,2,14.997,0.381,1,T1552,—
evt-513c8828eaca,2026-06-13T12:27:00Z,info-09,infostealer_cloud_pivot,Lateral Movement,Cloud,user-029,oidc-trust,assume_oidc_deployment_role,VN,0.252,1,157,4,1.824,0.511,1,T1550,ASI03
evt-4c43eea143ea,2026-06-13T12:35:00Z,info-09,infostealer_cloud_pivot,Exfiltration,Cloud,user-029,customer-data,export_customer_dataset,VN,0.249,1,193,5,369.487,0.647,1,T1530,ASI03
evt-4d72c993b55a,2026-06-13T12:40:00Z,info-09,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-029,iam-control-plane,create_admin_role,VN,0.201,1,169,5,0.904,0.645,1,T1098,ASI03
evt-66bc1df32ae9,2026-06-13T16:00:00Z,prom-09,prompt_injection_tool_abuse,Initial Access,AI Agent,user-030,retrieval-pipeline,retrieve_untrusted_document,IN,0.723,2,19,1,0.444,0.605,1,T1204,ASI01
evt-c4ad9a5f230a,2026-06-13T16:08:00Z,prom-09,prompt_injection_tool_abuse,Execution,AI Agent,user-030,tool-gateway,invoke_unapproved_secret_tool,IN,0.742,2,15,2,0.225,0.903,1,T1059,ASI02
evt-37b12ed07b51,2026-06-13T16:16:00Z,prom-09,prompt_injection_tool_abuse,Credential Access,AI Agent,user-030,secret-manager,list_service_credentials,IN,0.775,2,30,3,0.27,0.958,1,T1552,ASI03
evt-6be3e0adf0ad,2026-06-13T16:18:00Z,prom-09,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-030,iam-control-plane,agent_chain_admin_role,IN,0.666,2,27,5,0.18,0.943,1,T1098,ASI02
evt-0c8b3fd47a88,2026-06-13T16:36:00Z,prom-09,prompt_injection_tool_abuse,Collection,AI Agent,user-030,customer-data,agent_bulk_export,IN,0.769,2,35,5,185.347,0.974,1,T1213,ASI02
evt-00d7565ebcee,2026-06-13T16:50:00Z,prom-09,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-030,external-api,agent_send_external,IN,0.789,2,44,5,319.498,0.991,1,T1567,ASI05
evt-a04a590eed4b,2026-06-14T08:00:00Z,devi-10,device_code_phishing,Initial Access,Identity,user-031,workforce-sso,device_code_requested,RU,0.248,0,59,1,0.091,0.094,1,T1566,—
evt-29078e433782,2026-06-14T08:11:00Z,devi-10,device_code_phishing,Credential Access,Identity,user-031,workforce-sso,device_code_token_replayed,RU,0.151,0,95,1,0.101,0.167,1,T1528,—
evt-fa959b6635aa,2026-06-14T08:20:00Z,devi-10,device_code_phishing,Discovery,SaaS,user-031,mailbox,enumerate_mailbox_rules,RU,0.246,0,111,2,7.835,0.211,1,T1087,—
evt-b8b829a96c65,2026-06-14T08:21:00Z,devi-10,device_code_phishing,Privilege Escalation,Cloud,user-031,iam-control-plane,add_privileged_oauth_scope,RU,0.181,0,139,4,1.137,0.329,1,T1098,ASI03
evt-c47fc2f62337,2026-06-14T08:35:00Z,devi-10,device_code_phishing,Exfiltration,Cloud,user-031,external-storage,exfiltrate_archive,RU,0.199,0,172,4,260.077,0.48,1,T1567,ASI03
evt-f2e625067489,2026-06-14T08:40:00Z,devi-10,device_code_phishing,Collection,SaaS,user-031,document-store,bulk_document_download,RU,0.221,0,155,4,120.998,0.329,1,T1213,ASI03
evt-526c604a813c,2026-06-14T12:00:00Z,info-10,infostealer_cloud_pivot,Credential Access,Endpoint,user-032,developer-laptop,browser_credential_store_read,RU,0.203,1,48,1,0.226,0.245,1,T1555,—
evt-7e1b440228da,2026-06-14T12:07:00Z,info-10,infostealer_cloud_pivot,Initial Access,Identity,user-032,workforce-sso,session_cookie_replayed,RU,0.136,1,114,2,0.191,0.249,1,T1539,—
evt-6e93f896127c,2026-06-14T12:16:00Z,info-10,infostealer_cloud_pivot,Discovery,GitHub,user-032,engineering-repo,enumerate_ci_secrets,RU,0.218,1,135,2,17.178,0.369,1,T1552,—
evt-08f0341ea13a,2026-06-14T12:24:00Z,info-10,infostealer_cloud_pivot,Lateral Movement,Cloud,user-032,oidc-trust,assume_oidc_deployment_role,RU,0.12,1,152,4,2.256,0.546,1,T1550,ASI03
evt-ffe2e8a01107,2026-06-14T12:24:00Z,info-10,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-032,iam-control-plane,create_admin_role,RU,0.15,1,171,5,1.019,0.658,1,T1098,ASI03
evt-c9d30f384cf5,2026-06-14T12:45:00Z,info-10,infostealer_cloud_pivot,Exfiltration,Cloud,user-032,customer-data,export_customer_dataset,RU,0.151,1,189,5,447.99,0.695,1,T1530,ASI03
evt-06fdc9361183,2026-06-14T16:00:00Z,prom-10,prompt_injection_tool_abuse,Initial Access,AI Agent,user-033,retrieval-pipeline,retrieve_untrusted_document,US,0.66,2,8,1,0.416,0.613,1,T1204,ASI01
evt-7b3e3ea005c6,2026-06-14T16:11:00Z,prom-10,prompt_injection_tool_abuse,Execution,AI Agent,user-033,tool-gateway,invoke_unapproved_secret_tool,US,0.641,2,20,2,0.213,0.93,1,T1059,ASI02
evt-de3657e15818,2026-06-14T16:14:00Z,prom-10,prompt_injection_tool_abuse,Credential Access,AI Agent,user-033,secret-manager,list_service_credentials,US,0.799,2,30,3,0.338,0.966,1,T1552,ASI03
evt-1ff917dc563e,2026-06-14T16:30:00Z,prom-10,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-033,iam-control-plane,agent_chain_admin_role,US,0.749,2,27,5,0.208,0.997,1,T1098,ASI02
evt-d9faba0aa811,2026-06-14T16:40:00Z,prom-10,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-033,external-api,agent_send_external,US,0.774,2,50,5,309.05,0.954,1,T1567,ASI05
evt-212aa3ffd032,2026-06-14T16:44:00Z,prom-10,prompt_injection_tool_abuse,Collection,AI Agent,user-033,customer-data,agent_bulk_export,US,0.789,2,43,5,182.858,0.954,1,T1213,ASI02
evt-69d61bb338b1,2026-06-15T08:00:00Z,devi-11,device_code_phishing,Initial Access,Identity,user-034,workforce-sso,device_code_requested,NL,0.16,0,58,1,0.089,0.154,1,T1566,—
evt-a6cb07579e27,2026-06-15T08:10:00Z,devi-11,device_code_phishing,Credential Access,Identity,user-034,workforce-sso,device_code_token_replayed,NL,0.258,0,92,1,0.107,0.166,1,T1528,—
evt-ae4b819900f1,2026-06-15T08:16:00Z,devi-11,device_code_phishing,Discovery,SaaS,user-034,mailbox,enumerate_mailbox_rules,NL,0.151,0,104,2,8.123,0.238,1,T1087,—
evt-1581b2492fc4,2026-06-15T08:32:00Z,devi-11,device_code_phishing,Collection,SaaS,user-034,document-store,bulk_document_download,NL,0.139,0,162,4,112.651,0.343,1,T1213,ASI03
evt-9922022e3694,2026-06-15T08:33:00Z,devi-11,device_code_phishing,Privilege Escalation,Cloud,user-034,iam-control-plane,add_privileged_oauth_scope,NL,0.23,0,128,4,0.94,0.369,1,T1098,ASI03
evt-b5f968da7489,2026-06-15T08:35:00Z,devi-11,device_code_phishing,Exfiltration,Cloud,user-034,external-storage,exfiltrate_archive,NL,0.228,0,183,4,303.048,0.489,1,T1567,ASI03
evt-b02e824f3995,2026-06-15T12:00:00Z,info-11,infostealer_cloud_pivot,Credential Access,Endpoint,user-035,developer-laptop,browser_credential_store_read,NL,0.206,1,49,1,0.188,0.242,1,T1555,—
evt-67e120710541,2026-06-15T12:10:00Z,info-11,infostealer_cloud_pivot,Initial Access,Identity,user-035,workforce-sso,session_cookie_replayed,NL,0.236,1,118,2,0.184,0.315,1,T1539,—
evt-ad6b6fee94d9,2026-06-15T12:14:00Z,info-11,infostealer_cloud_pivot,Discovery,GitHub,user-035,engineering-repo,enumerate_ci_secrets,NL,0.18,1,139,2,14.693,0.383,1,T1552,—
evt-938e0f4a0329,2026-06-15T12:33:00Z,info-11,infostealer_cloud_pivot,Lateral Movement,Cloud,user-035,oidc-trust,assume_oidc_deployment_role,NL,0.206,1,158,4,1.778,0.526,1,T1550,ASI03
evt-3ab5ed38ee6e,2026-06-15T12:40:00Z,info-11,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-035,iam-control-plane,create_admin_role,NL,0.258,1,163,5,0.951,0.658,1,T1098,ASI03
evt-cee1e431440b,2026-06-15T12:50:00Z,info-11,infostealer_cloud_pivot,Exfiltration,Cloud,user-035,customer-data,export_customer_dataset,NL,0.177,1,187,5,415.587,0.676,1,T1530,ASI03
evt-e74b19cf8a64,2026-06-15T16:00:00Z,prom-11,prompt_injection_tool_abuse,Initial Access,AI Agent,user-036,retrieval-pipeline,retrieve_untrusted_document,US,0.667,2,9,1,0.387,0.594,1,T1204,ASI01
evt-fac06ee503d0,2026-06-15T16:10:00Z,prom-11,prompt_injection_tool_abuse,Execution,AI Agent,user-036,tool-gateway,invoke_unapproved_secret_tool,US,0.776,2,15,2,0.191,0.909,1,T1059,ASI02
evt-ba74185bf5e3,2026-06-15T16:16:00Z,prom-11,prompt_injection_tool_abuse,Credential Access,AI Agent,user-036,secret-manager,list_service_credentials,US,0.674,2,31,3,0.313,0.931,1,T1552,ASI03
evt-c06a1c3ee105,2026-06-15T16:24:00Z,prom-11,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-036,iam-control-plane,agent_chain_admin_role,US,0.789,2,37,5,0.203,0.991,1,T1098,ASI02
evt-96a1b6b639fd,2026-06-15T16:36:00Z,prom-11,prompt_injection_tool_abuse,Collection,AI Agent,user-036,customer-data,agent_bulk_export,US,0.783,2,42,5,146.772,0.94,1,T1213,ASI02
evt-4c6ad6c76471,2026-06-15T16:45:00Z,prom-11,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-036,external-api,agent_send_external,US,0.693,2,47,5,288.7,0.978,1,T1567,ASI05
